id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CTRL0023	1	0.50488	0.50538	0.999255	733	0	2.0822	0.49512	0.49553	0.972764	947	1	2.0822
CTBP1	9	0.50617	0.64546	0.999255	734	2	2.2161	0.47165	0.80959	0.999972	920	5	2.2161
HTR7	10	0.50776	0.65112	0.999255	735	2	2.6499	0.24159	0.60525	0.997844	678	6	2.6499
LacZ:1763-1782_LacZ_-	1	0.51153	0.51209	0.999255	736	0	2.3076	0.48847	0.48919	0.970735	942	1	2.3076
TRMT11	6	0.51206	0.55617	0.999255	737	1	3.2733	0.061852	0.21766	0.855329	298	5	3.2733
HDAC4	8	0.51238	0.62621	0.999255	738	1	1.3541	0.5706	0.85654	0.999972	997	5	1.3541
PARP1	10	0.51321	0.65549	0.999255	739	1	3.3143	0.10778	0.37325	0.956	406	7	3.3143
PDE4D	10	0.51321	0.65549	0.999255	740	2	1.505	0.49883	0.84053	0.999972	950	6	1.505
KCNN4	9	0.51391	0.65229	0.999255	741	2	0.55162	0.37765	0.74049	0.999972	839	4	0.55162
CPT2	9	0.51488	0.6533	0.999255	742	2	0.90982	0.42348	0.7746	0.999972	877	5	0.90982
HBA1	7	0.51583	0.59094	0.999255	743	1	1.5049	0.56172	0.84449	0.999972	992	4	1.5049
CTRL0018	1	0.51615	0.51643	0.999255	744	0	2.5352	0.48385	0.48425	0.968599	934	1	2.5352
FCGR2A	10	0.51734	0.65913	0.999255	745	2	5.5866	0.00019624	0.0016059	0.247834	5	7	5.5866
THRA	7	0.51858	0.59237	0.999255	746	1	1.9614	0.077948	0.26497	0.90234	340	4	1.9614
CTRL0041	1	0.51861	0.51891	0.999255	747	0	2.1453	0.48139	0.4817	0.968599	932	1	2.1453
LacZ:2045-2064_LacZ_+	1	0.51887	0.5192	0.999255	748	0	2.1494	0.48113	0.48144	0.968599	931	1	2.1494
MTA2	9	0.5205	0.65827	0.999255	749	2	2.0269	0.28371	0.64272	0.999972	745	6	2.0269
CES1	9	0.52321	0.66105	0.999255	750	1	2.637	0.10544	0.35984	0.953657	402	6	2.637
POLE4	9	0.52515	0.66287	0.999255	751	2	2.4518	0.27059	0.62649	0.999972	721	7	2.4518
PTGS1	9	0.52861	0.66629	0.999255	752	1	2.287	0.45239	0.79572	0.999972	900	5	2.287
RC3H2	9	0.52977	0.66731	0.999255	753	2	0.23055	0.11386	0.38013	0.956	422	4	0.23055
SERPINE1	9	0.52977	0.66731	0.999255	754	2	1.4927	0.026822	0.13007	0.790764	173	5	1.4927
PLAU	9	0.52977	0.66731	0.999255	755	2	2.8853	0.18725	0.5097	0.97442	585	6	2.8853
ALK	9	0.52977	0.66731	0.999255	756	2	-0.46326	0.67909	0.92064	0.999972	1070	4	-0.46326
DDC	9	0.5306	0.6681	0.999255	757	1	3.0214	0.19161	0.51652	0.97442	593	6	3.0214
CTRL0098	1	0.53087	0.53142	0.999255	758	0	2.6732	0.46913	0.46929	0.966486	916	1	2.6732
CTRL0087	1	0.5329	0.53323	0.999255	759	0	2.8021	0.4671	0.46725	0.966486	913	1	2.8021
CTRL0049	1	0.53328	0.53359	0.999255	760	0	2.4229	0.46672	0.46683	0.966486	911	1	2.4229
KCNQ3	9	0.53376	0.67121	0.999255	761	1	2.9921	0.13838	0.42898	0.956	489	7	2.9921
CTRL0079	1	0.53467	0.53494	0.999255	762	0	2.7594	0.46533	0.46567	0.966486	910	1	2.7594
SCN2B	10	0.53609	0.6747	0.999255	763	2	3.9918	0.05811	0.24271	0.884436	284	6	3.9918
MAP2K1	9	0.53652	0.67395	0.999255	764	1	1.9614	0.55815	0.8654	0.999972	989	6	1.9614
PTH2R	10	0.53749	0.67592	0.999255	765	1	3.394	0.054119	0.22981	0.87257	272	9	3.394
DNMT1	9	0.53769	0.67466	0.999255	766	1	1.7922	0.62415	0.90045	0.999972	1034	5	1.7922
RXRG	10	0.53829	0.67652	0.999255	767	2	3.7004	0.10509	0.36751	0.956	400	7	3.7004
SLC8A1	9	0.54642	0.67798	0.999255	768	1	1.9614	0.19112	0.51571	0.97442	592	7	1.9614
ALKBH1	25	0.5474	0.80479	0.999255	769	3	3.0231	0.0063136	0.058227	0.671809	67	17	3.0231
CTRL0065	1	0.5477	0.54843	0.999255	770	0	2.8981	0.4523	0.45243	0.966486	899	1	2.8981
MUT	10	0.54773	0.68466	0.999255	771	1	1.9861	0.2011	0.54366	0.982543	608	8	1.9861
TNFSF11	10	0.54773	0.68466	0.999255	772	1	3.4885	0.10589	0.36938	0.956	403	6	3.4885
P2RY12	8	0.54803	0.6416	0.999255	773	1	0.13101	0.13709	0.40907	0.956	486	3	0.13101
KDM2A	79	0.5491	0.89632	0.999255	774	15	1.6113	0.30633	0.84742	0.999972	763	50	1.6113
CDK5RAP1	14	0.54936	0.73402	0.999255	775	1	1.495	0.18358	0.55301	0.984312	578	11	1.495
THUMPD2	8	0.55471	0.64492	0.999255	776	1	2.7141	0.13658	0.40798	0.956	482	6	2.7141
YTHDC2	38	0.55671	0.84511	0.999255	777	5	4.0978	0.00045255	0.0067576	0.341761	14	30	4.0978
MSL2	10	0.55674	0.69245	0.999255	778	1	6.8989	0.00013081	0.0010666	0.247834	4	9	6.8989
GABRA5	10	0.55833	0.69378	0.999255	779	2	1.6439	0.35767	0.72829	0.999972	820	6	1.6439
ATP4A	10	0.56231	0.69717	0.999255	780	1	2.5695	0.34611	0.71783	0.999972	814	7	2.5695
HTR4	10	0.56504	0.69939	0.999255	781	2	2.4583	0.041638	0.18739	0.854484	222	6	2.4583
BRCC3	10	0.56559	0.69984	0.999255	782	1	4.0867	0.01682	0.093242	0.760948	123	9	4.0867
BRD7	5	0.56617	0.57528	0.999255	783	1	3.0214	0.33053	0.61655	0.997844	788	3	3.0214
CTRL0072	1	0.56773	0.5695	0.999255	784	0	2.7789	0.43227	0.43246	0.956	883	1	2.7789
BAZ2A	7	0.56985	0.62144	0.999255	785	1	0.66525	0.78372	0.94354	0.999972	1132	4	0.66525
FTO	43	0.57064	0.86463	0.999255	786	6	4.1591	0.0013288	0.017439	0.423553	24	30	4.1591
SCN4B	10	0.57071	0.70423	0.999255	787	2	0.75828	0.66521	0.92014	0.999972	1063	5	0.75828
MMP25	8	0.57325	0.65349	0.999255	788	1	2.6727	0.10649	0.34217	0.935259	405	6	2.6727
PDXK	10	0.57352	0.70671	0.999255	789	2	2.9738	0.10031	0.35721	0.952627	397	8	2.9738
WTAP	28	0.57381	0.82728	0.999255	790	5	1.1955	0.55442	0.93287	0.999972	985	16	1.1955
CTRL0091	1	0.57516	0.57696	0.999255	791	0	3.1073	0.42484	0.42525	0.956	878	1	3.1073
FCER1G	10	0.57627	0.70916	0.999255	792	1	4.7908	0.032515	0.15526	0.830284	188	7	4.7908
SPI1	9	0.57792	0.68964	0.999255	793	1	0.83324	0.3149	0.68089	0.999972	772	7	0.83324
HCRTR1	10	0.57846	0.71094	0.999255	794	1	4.4843	0.012604	0.07431	0.697717	102	8	4.4843
LacZ:2116-2135_LacZ_+	1	0.57939	0.5814	0.999255	795	0	3.1087	0.42061	0.42114	0.956	874	1	3.1087
ERBB4	10	0.5828	0.71488	0.999255	796	1	3.3135	0.18432	0.51643	0.97442	581	8	3.3135
HDAC5	9	0.58456	0.69224	0.999255	797	1	0.83324	0.53224	0.84963	0.999972	973	6	0.83324
IDE	9	0.58704	0.69327	0.999255	798	1	0.65521	0.088403	0.31532	0.91863	368	5	0.65521
CHRNA4	9	0.58704	0.69327	0.999255	799	1	1.7377	0.57391	0.87462	0.999972	1001	5	1.7377
LacZ:2007-2026_LacZ_+	1	0.58777	0.58996	0.999255	800	0	2.6559	0.41223	0.41255	0.956	870	1	2.6559
ATXN7L3	10	0.58963	0.72089	0.999255	801	1	2.5474	0.15328	0.46232	0.966486	525	8	2.5474
RBM14	10	0.58993	0.72115	0.999255	802	2	1.6196	0.55667	0.87339	0.999972	986	6	1.6196
CA3	10	0.58993	0.72115	0.999255	803	2	1.4509	0.20368	0.54756	0.984312	613	7	1.4509
CD52	10	0.59502	0.72545	0.999255	804	1	3.3709	0.0096059	0.058814	0.671809	83	9	3.3709
CTRL0073	1	0.59532	0.59757	0.999255	805	0	3.0231	0.40468	0.40473	0.956	863	1	3.0231
NAA50	9	0.5965	0.69711	0.999255	806	1	3.7443	0.1299	0.41366	0.956	462	7	3.7443
REST	10	0.60355	0.7298	0.999255	807	1	3.936	0.047005	0.20598	0.854484	240	8	3.936
CTRL0095	1	0.60477	0.60759	0.999255	808	0	3.118	0.39523	0.39578	0.956	856	1	3.118
CTRL0017	1	0.60538	0.60806	0.999255	809	0	3.2916	0.39462	0.3951	0.956	854	1	3.2916
KDR	9	0.60645	0.70117	0.999255	810	1	6.1023	0.00043304	0.0032239	0.247834	13	8	6.1023
UGCG	10	0.60655	0.73086	0.999255	811	1	2.0805	0.083421	0.31634	0.91863	358	6	2.0805
ITGB3	7	0.60751	0.64425	0.999255	812	1	1.2906	0.67763	0.8981	0.999972	1069	4	1.2906
CTRL0052	1	0.60926	0.61205	0.999255	813	0	3.3585	0.39074	0.39133	0.956	851	1	3.3585
PRKAA2	10	0.61026	0.73215	0.999255	814	1	2.8084	0.18004	0.50942	0.97442	568	8	2.8084
TADA2A	8	0.61286	0.67346	0.999255	815	1	2.9302	0.23922	0.56749	0.984506	671	6	2.9302
FGA	8	0.61286	0.67346	0.999255	816	1	3.0622	0.27501	0.61209	0.997844	731	5	3.0622
CTRL0074	1	0.61324	0.6159	0.999255	817	0	3.5185	0.38676	0.38727	0.956	847	1	3.5185
MMP3	10	0.6154	0.73403	0.999255	818	1	3.7228	0.062351	0.2557	0.887728	300	8	3.7228
CTRL0025	1	0.62157	0.62433	0.999255	819	0	3.5072	0.37843	0.37908	0.956	840	1	3.5072
BCOR	9	0.62455	0.70861	0.999255	820	1	1.6317	0.071827	0.27036	0.906682	322	8	1.6317
C4B	9	0.62455	0.70861	0.999255	821	1	3.426	0.033318	0.1522	0.828332	190	8	3.426
CTRL0013	1	0.62506	0.6279	0.999255	822	0	3.6409	0.37494	0.37553	0.956	836	1	3.6409
luciferase:1023-1042_luciferase_-	1	0.62528	0.62815	0.999255	823	0	3.634	0.37472	0.37529	0.956	835	1	3.634
FASN	8	0.62693	0.68064	0.999255	824	1	1.8962	0.15034	0.4357	0.956	520	5	1.8962
CTRL0069	1	0.62761	0.63063	0.999255	825	0	3.3492	0.37239	0.37274	0.956	832	1	3.3492
SCN3A	9	0.6286	0.7104	0.999255	826	1	4.7769	0.025128	0.12417	0.790764	165	7	4.7769
ALAD	9	0.6286	0.7104	0.999255	827	1	2.547	0.21554	0.55163	0.984312	630	6	2.547
EED	9	0.6286	0.7104	0.999255	828	1	6.4581	0.00052778	0.0038356	0.264301	16	8	6.4581
HRH2	10	0.62942	0.7387	0.999255	829	1	3.5386	0.13538	0.42893	0.956	477	8	3.5386
CACNA1C	9	0.63721	0.71431	0.999255	830	1	-0.46326	0.31652	0.68286	0.999972	776	3	-0.46326
PDE4C	9	0.63894	0.71512	0.999255	831	1	1.1415	0.19453	0.52121	0.975847	595	6	1.1415
HDAC2	9	0.64051	0.71578	0.999255	832	1	2.8912	0.042383	0.18242	0.854484	224	6	2.8912
RUVBL2	8	0.64083	0.68844	0.999255	833	1	0.49492	0.83662	0.9641	0.999972	1164	4	0.49492
KCNQ1	8	0.64083	0.68844	0.999255	834	1	2.9699	0.22063	0.544	0.982543	642	6	2.9699
P2RY2	10	0.64212	0.74329	0.999255	835	1	2.7379	0.1219	0.40207	0.956	442	8	2.7379
NISCH	9	0.64269	0.71677	0.999255	836	1	3.2557	0.087687	0.31346	0.91863	366	7	3.2557
luciferase:1021-1040_luciferase_-	1	0.64915	0.65274	0.999255	837	0	3.5479	0.35085	0.35147	0.950114	816	1	3.5479
FCGR1B	10	0.64924	0.74604	0.999255	838	1	3.9569	0.0741	0.29043	0.906682	329	8	3.9569
FKBP1A	9	0.6501	0.71991	0.999255	839	1	1.395	0.19526	0.52228	0.975847	597	5	1.395
ITGB7	10	0.65075	0.74661	0.999255	840	1	1.2774	0.43273	0.79195	0.999972	887	7	1.2774
LIPF	10	0.65292	0.74734	0.999255	841	1	1.9131	0.16565	0.4843	0.968599	553	5	1.9131
ADORA2B	8	0.65428	0.69564	0.999255	842	1	0.067676	0.89213	0.97955	0.999972	1185	4	0.067676
YTHDF3	41	0.65468	0.90149	0.999255	843	3	3.4713	0.0051885	0.056915	0.671809	59	31	3.4713
LacZ:1629-1648_LacZ_-	1	0.65615	0.65956	0.999255	844	0	3.4905	0.34385	0.3447	0.936518	811	1	3.4905
KMT2A	9	0.65616	0.72286	0.999255	845	1	2.3258	0.11819	0.38995	0.956	432	7	2.3258
CTRL0022	1	0.65632	0.65974	0.999255	846	0	3.9328	0.34368	0.34452	0.936518	810	1	3.9328
NCOA3	9	0.65916	0.72439	0.999255	847	1	0.92322	0.38604	0.74709	0.999972	843	5	0.92322
PTGIR	10	0.66035	0.75044	0.999255	848	1	1.0756	0.4486	0.804	0.999972	897	5	1.0756
GABRR3	10	0.66392	0.75203	0.999255	849	1	2.6065	0.25852	0.62915	0.999972	707	7	2.6065
LacZ:2178-2197_LacZ_-	1	0.6647	0.66751	0.999255	850	0	3.9979	0.3353	0.33537	0.920759	799	1	3.9979
TBXAS1	9	0.66537	0.72736	0.999255	851	1	4.6099	0.043001	0.1844	0.854484	225	7	4.6099
CTRL0032	1	0.66539	0.66826	0.999255	852	0	3.4979	0.33461	0.33461	0.920737	795	1	3.4979
METTL3	16	0.66614	0.81889	0.999255	853	2	2.1806	0.27738	0.69734	0.999972	735	12	2.1806
NSUN2	25	0.66858	0.86819	0.999255	854	3	2.9278	0.095309	0.42831	0.956	383	18	2.9278
ATF2	9	0.67019	0.7296	0.999255	855	1	6.2934	0.00040968	0.0030951	0.247834	12	7	6.2934
CTRL0056	1	0.67074	0.67355	0.999255	856	0	3.7654	0.32926	0.32918	0.91863	786	1	3.7654
ING4	9	0.67293	0.73089	0.999255	857	1	3.7354	0.043002	0.1844	0.854484	226	7	3.7354
LacZ:1220-1239_LacZ_-	1	0.67402	0.6766	0.999255	858	0	4.0341	0.32598	0.32598	0.91863	784	1	4.0341
FCGR3B	10	0.67445	0.75585	0.999255	859	1	2.6037	0.064913	0.26361	0.90234	306	9	2.6037
BCL2	10	0.67586	0.75651	0.999255	860	1	1.7851	0.0698	0.27829	0.906682	315	6	1.7851
LacZ:1336-1355_LacZ_-	1	0.67868	0.68072	0.999255	861	0	4.0968	0.32132	0.32154	0.91863	780	1	4.0968
IMPDH1	7	0.67981	0.69352	0.999255	862	1	1.1548	0.48328	0.79275	0.999972	933	5	1.1548
CA14	10	0.68007	0.75816	0.999255	863	1	2.6719	0.037828	0.17437	0.854484	209	8	2.6719
UBR2	8	0.68165	0.71198	0.999255	864	1	4.5738	0.010882	0.05714	0.671809	93	6	4.5738
MMP11	9	0.68175	0.73534	0.999255	865	1	3.5471	0.033262	0.15202	0.828332	189	7	3.5471
KCNC2	7	0.68355	0.6962	0.999255	866	1	2.9948	0.083113	0.27714	0.906682	356	6	2.9948
KDM5C	8	0.68455	0.71391	0.999255	867	1	3.9311	0.098421	0.32456	0.91863	389	6	3.9311
CHRM2	10	0.68544	0.76054	0.999255	868	1	1.5781	0.41332	0.7763	0.999972	872	7	1.5781
XDH	10	0.68544	0.76054	0.999255	869	1	4.5561	0.019598	0.10483	0.773132	137	7	4.5561
CTRL0006	1	0.68559	0.68758	0.999255	870	0	3.8275	0.31441	0.31449	0.91863	771	1	3.8275
LacZ:185-204_LacZ_+	1	0.68667	0.68856	0.999255	871	0	3.8868	0.31333	0.31348	0.91863	767	1	3.8868
CTRL0058	1	0.68861	0.69029	0.999255	872	0	4.176	0.31139	0.3115	0.91863	765	1	4.176
RNF8	10	0.68863	0.76171	0.999255	873	1	2.6661	0.28143	0.65534	0.999972	740	7	2.6661
NNMT	10	0.68954	0.76204	0.999255	874	1	3.9093	0.089904	0.33386	0.920737	375	7	3.9093
LacZ:1626-1645_LacZ_-	1	0.6909	0.69273	0.999255	875	0	3.9405	0.3091	0.30904	0.91863	764	1	3.9405
EGF	10	0.69194	0.76308	0.999255	876	1	3.0293	0.073426	0.28836	0.906682	326	8	3.0293
VAMP1	9	0.69376	0.74134	0.999255	877	1	2.4726	0.060816	0.23908	0.87807	296	8	2.4726
EHMT2	9	0.69416	0.74148	0.999255	878	1	3.087	0.018114	0.095963	0.760948	130	7	3.087
CTRL0057	1	0.6944	0.69583	0.999255	879	0	4.1496	0.3056	0.30568	0.914806	762	1	4.1496
HTR1F	9	0.69727	0.74327	0.999255	880	1	4.2237	0.039417	0.17276	0.854484	212	7	4.2237
TRMT1L	25	0.69779	0.88382	0.999255	881	4	1.6113	0.10539	0.45312	0.966486	401	19	1.6113
CTRL0092	1	0.70286	0.70433	0.999255	882	0	4.0505	0.29714	0.29779	0.911321	754	1	4.0505
IRF4	9	0.70286	0.74624	0.999255	883	1	2.673	0.15985	0.46525	0.966486	538	7	2.673
MTOR	7	0.70499	0.71303	0.999255	884	1	2.0591	0.14809	0.41094	0.956	512	6	2.0591
LacZ:1137-1156_LacZ_-	1	0.70769	0.70896	0.999255	885	0	4.0938	0.29231	0.29253	0.908628	752	1	4.0938
FCGR2B	9	0.70823	0.74912	0.999255	886	1	3.4968	0.18055	0.49914	0.973161	571	7	3.4968
PLA2G4A	10	0.70843	0.77004	0.999255	887	1	3.6678	0.031485	0.15163	0.828332	184	9	3.6678
KCND2	9	0.7107	0.75042	0.999255	888	1	3.4295	0.15424	0.45593	0.966486	528	7	3.4295
CTRL0027	1	0.71141	0.71281	0.999255	889	0	4.1397	0.28859	0.2889	0.906682	748	1	4.1397
TGS1	24	0.71143	0.88669	0.999255	890	2	4.0588	0.0024792	0.026407	0.515559	43	19	4.0588
BRAF	9	0.71708	0.75405	0.999255	891	1	4.1501	0.083615	0.30243	0.914163	359	6	4.1501
ALKBH6	6	0.72052	0.71965	0.999255	892	0	0.26199	0.84686	0.95384	0.999972	1167	3	0.26199
NTRK1	10	0.72195	0.77637	0.999255	893	1	2.185	0.2425	0.60637	0.997844	680	7	2.185
KDM4A	10	0.72195	0.77637	0.999255	894	1	0.22848	0.64313	0.91178	0.999972	1047	4	0.22848
MT3	10	0.72359	0.77708	0.999255	895	1	3.7065	0.014677	0.084372	0.730826	113	8	3.7065
CDKAL1	23	0.72518	0.88652	0.999255	896	3	2.41	0.02624	0.17385	0.854484	170	18	2.41
IL11RA	8	0.72622	0.74061	0.999255	897	1	3.1471	0.053612	0.21085	0.854484	269	7	3.1471
ADRA2C	9	0.72667	0.75942	0.999255	898	1	5.2375	0.001368	0.0091886	0.376733	25	7	5.2375
CKMT2	8	0.72711	0.74122	0.999255	899	1	4.5835	0.014215	0.072136	0.694554	110	7	4.5835
CTRL0064	1	0.72729	0.72921	0.999255	900	0	4.303	0.27271	0.27321	0.906682	729	1	4.303
CARTPT	10	0.72843	0.77949	0.999255	901	1	2.757	0.15993	0.47435	0.966486	540	7	2.757
USP49	9	0.7296	0.76136	0.999255	902	1	3.4713	0.056103	0.22556	0.87257	280	7	3.4713
SATB1	9	0.73106	0.76213	0.999255	903	1	1.679	0.3601	0.72653	0.999972	824	6	1.679
BTK	9	0.7319	0.76261	0.999255	904	1	5.0186	0.019725	0.10321	0.773132	138	6	5.0186
PAXIP1	9	0.7319	0.76261	0.999255	905	1	1.6637	0.36536	0.73082	0.999972	826	6	1.6637
RNF20	10	0.73215	0.78129	0.999255	906	1	2.8781	0.18331	0.51471	0.97442	576	7	2.8781
luciferase:1516-1535_luciferase_-	1	0.73424	0.73595	0.999255	907	0	4.3782	0.26576	0.2663	0.90234	716	1	4.3782
DR1	10	0.74034	0.78544	0.999255	908	1	1.7543	0.43273	0.79195	0.999972	884	7	1.7543
CTCFL	9	0.74105	0.76804	0.999255	909	1	2.8204	0.093654	0.33011	0.91863	380	5	2.8204
HMMR	10	0.7415	0.78601	0.999255	910	1	2.5458	0.07658	0.2976	0.911321	335	9	2.5458
ACTL6A	10	0.74328	0.78688	0.999255	911	1	1.502	0.33759	0.7099	0.999972	802	6	1.502
luciferase:1307-1326_luciferase_-	1	0.74361	0.74556	0.999255	912	0	4.4749	0.25639	0.25621	0.887728	704	1	4.4749
LacZ:1449-1468_LacZ_+	1	0.74439	0.74629	0.999255	913	0	4.767	0.25561	0.25547	0.887728	703	1	4.767
HTR1D	10	0.74505	0.78779	0.999255	914	1	2.1718	0.31627	0.69033	0.999972	774	7	2.1718
LacZ:2104-2123_LacZ_+	1	0.74542	0.74738	0.999255	915	0	4.729	0.25458	0.25431	0.887728	700	1	4.729
KCNB1	10	0.74556	0.78806	0.999255	916	1	2.3497	0.33464	0.70715	0.999972	796	6	2.3497
LacZ:1631-1650_LacZ_-	1	0.74754	0.74948	0.999255	917	0	4.5178	0.25246	0.25225	0.886464	697	1	4.5178
RTF1	10	0.74794	0.78915	0.999255	918	1	2.5513	0.32118	0.69492	0.999972	779	7	2.5513
USP21	10	0.75055	0.79053	0.999255	919	1	3.9087	0.11046	0.3787	0.956	414	8	3.9087
LacZ:1480-1499_LacZ_-	1	0.75099	0.75268	0.999255	920	0	4.8632	0.24901	0.24887	0.885811	691	1	4.8632
AKR1D1	8	0.75118	0.75947	0.999255	921	1	1.8795	0.27125	0.6077	0.997844	725	6	1.8795
LacZ:150-169_LacZ_-	1	0.75458	0.75644	0.999255	922	0	4.5825	0.24542	0.24544	0.884436	686	1	4.5825
CTRL0015	1	0.756	0.75781	0.999255	923	0	4.8304	0.244	0.24395	0.884436	684	1	4.8304
GRIN1	10	0.75618	0.79319	0.999255	924	1	2.0506	0.25904	0.63001	0.999972	708	8	2.0506
CTRL0030	1	0.75872	0.76059	0.999255	925	0	4.8799	0.24128	0.24115	0.882765	675	1	4.8799
FADS2	9	0.76026	0.78056	0.999255	926	1	2.9278	0.098165	0.34168	0.935259	387	8	2.9278
CD2	10	0.76087	0.79589	0.999255	927	1	2.1635	0.22578	0.5819	0.99239	650	8	2.1635
LacZ:1537-1556_LacZ_-	1	0.762	0.764	0.999255	928	0	4.6131	0.238	0.23778	0.87807	669	1	4.6131
DIMT1	3	0.76205	0.76136	0.999255	929	0	4.0505	0.21241	0.40935	0.956	623	3	4.0505
LacZ:1395-1414_LacZ_-	1	0.76265	0.76455	0.999255	930	0	4.906	0.23735	0.23706	0.87807	667	1	4.906
PRMT7	9	0.76416	0.783	0.999255	931	1	2.2365	0.045864	0.19367	0.854484	235	8	2.2365
HTR2A	10	0.76454	0.79757	0.999255	932	1	3.1274	0.049817	0.21544	0.854484	249	9	3.1274
PRMT8	9	0.76587	0.78428	0.999255	933	1	2.6956	0.10347	0.3551	0.951563	399	7	2.6956
CTLA4	10	0.76618	0.79863	0.999255	934	1	3.0525	0.12782	0.41398	0.956	453	8	3.0525
CLOCK	8	0.76669	0.77189	0.999255	935	1	1.7729	0.42579	0.76847	0.999972	880	6	1.7729
CTRL0061	1	0.76718	0.76913	0.999255	936	0	4.3216	0.23282	0.23269	0.87257	661	1	4.3216
LacZ:2348-2367_LacZ_+	1	0.76727	0.76924	0.999255	937	0	4.8675	0.23273	0.23264	0.87257	660	1	4.8675
CACNA2D1	10	0.76734	0.79942	0.999255	938	1	1.4344	0.49351	0.83693	0.999972	945	6	1.4344
LacZ:1394-1413_LacZ_-	1	0.76779	0.76977	0.999255	939	0	4.8915	0.23221	0.23201	0.87257	659	1	4.8915
SLC18A1	8	0.76823	0.77309	0.999255	940	1	0.32033	0.73331	0.93409	0.999972	1108	4	0.32033
BAZ1B	8	0.77148	0.77568	0.999255	941	1	1.6116	0.25525	0.58817	0.996488	702	5	1.6116
TUBG1	10	0.77297	0.80256	0.999255	942	1	0.042797	0.964	0.99567	0.999972	1215	4	0.042797
TAF12	9	0.77449	0.79012	0.999255	943	1	5.1596	0.019266	0.10113	0.773132	136	7	5.1596
MTNR1A	10	0.77647	0.80449	0.999255	944	1	3.9547	0.033837	0.16049	0.839642	191	6	3.9547
SRD5A1	9	0.77696	0.79182	0.999255	945	1	4.3754	0.092772	0.32741	0.91863	378	7	4.3754
GABBR2	9	0.77717	0.79195	0.999255	946	1	3.4968	0.05294	0.21617	0.854484	266	7	3.4968
C14orf169	27	0.77828	0.92522	0.999255	947	4	2.8853	0.00087204	0.010951	0.38826	20	19	2.8853
DPY30	8	0.78263	0.78499	0.999255	948	1	1.1369	0.63315	0.88997	0.999972	1042	5	1.1369
luciferase:1140-1159_luciferase_+	1	0.78303	0.78504	0.999255	949	0	4.8875	0.21697	0.21646	0.854484	634	1	4.8875
CTRL0067	1	0.78303	0.78504	0.999255	950	0	4.8875	0.21697	0.21646	0.854484	633	1	4.8875
KEAP1	9	0.78303	0.79612	0.999255	951	1	4.829	0.052051	0.21341	0.854484	262	6	4.829
CTRL0051	1	0.78341	0.78541	0.999255	952	0	5.1671	0.21659	0.21603	0.854484	631	1	5.1671
PRDM7	8	0.78344	0.78576	0.999255	953	1	1.7956	0.53415	0.83566	0.999972	974	5	1.7956
LacZ:23-42_LacZ_-	1	0.78618	0.78819	0.999255	954	0	4.9214	0.21382	0.21329	0.854484	628	1	4.9214
IL5	9	0.7868	0.79894	0.999255	955	1	4.048	0.067752	0.25872	0.89138	313	7	4.048
FCER1A	10	0.78743	0.81061	0.999255	956	1	3.4644	0.13866	0.43503	0.956	493	7	3.4644
CA4	9	0.78758	0.79949	0.999255	957	1	3.4661	0.18911	0.51275	0.97442	588	6	3.4661
MSL3	9	0.79012	0.80141	0.999255	958	1	1.2906	0.39476	0.75344	0.999972	855	6	1.2906
KDM8	8	0.79023	0.79133	0.999255	959	1	2.5344	0.40365	0.74742	0.999972	861	6	2.5344
CTRL0011	1	0.79093	0.79276	0.999255	960	0	5.2777	0.20907	0.20855	0.854484	621	1	5.2777
EYA2	10	0.79283	0.81374	0.999255	961	1	3.2699	0.059396	0.24664	0.884436	290	7	3.2699
SLC12A5	10	0.79419	0.81443	0.999255	962	1	2.3109	0.12714	0.41268	0.956	450	8	2.3109
HTR2C	10	0.79471	0.81472	0.999255	963	1	5.0169	0.023556	0.12105	0.789172	158	8	5.0169
LacZ:1535-1554_LacZ_-	1	0.79494	0.79678	0.999255	964	0	5.0251	0.20506	0.20476	0.854484	614	1	5.0251
HRH3	9	0.79643	0.80594	0.999255	965	1	2.5722	0.23559	0.58027	0.99239	665	7	2.5722
RAMP1	10	0.79729	0.81638	0.999255	966	1	1.9279	0.1724	0.49618	0.972764	558	8	1.9279
VKORC1L1	9	0.79822	0.80719	0.999255	967	1	1.2089	0.20753	0.54003	0.980162	619	7	1.2089
CTRL0078	1	0.79835	0.80037	0.999255	968	0	5.2934	0.20165	0.20113	0.854484	609	1	5.2934
KANSL2	10	0.79933	0.81754	0.999255	969	1	3.3442	0.10962	0.377	0.956	412	6	3.3442
HSD3B1	9	0.79999	0.80851	0.999255	970	1	2.3695	0.26971	0.62528	0.999972	720	7	2.3695
MEN1	9	0.80203	0.81003	0.999255	971	1	5.3135	0.0010548	0.0073533	0.341761	22	8	5.3135
LacZ:192-211_LacZ_-	1	0.80284	0.8047	0.999255	972	0	5.3449	0.19716	0.19633	0.854484	602	1	5.3449
TRMT112	5	0.80318	0.80289	0.999255	973	0	2.1464	0.058948	0.18922	0.854484	288	4	2.1464
RUVBL1	9	0.8034	0.81113	0.999255	974	1	0.83324	0.58428	0.88051	0.999972	1007	6	0.83324
SLC12A3	10	0.80426	0.82082	0.999255	975	1	3.1965	0.1791	0.50786	0.97442	565	8	3.1965
